Username	Fullname	Followed by you	Is verified	Profile URL	Avatar URL
entertainment.incredible8.lpu	Entertainment at Lpu (Pro-Vertos)	TRUE	FALSE	https://www.instagram.com/entertainment.incredible8.lpu	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/434527184_240854705704350_857926044496926895_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=q8Wbufh9aLEQ7kNvgHNyFrl&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAuwzTcmddp2G2K-NI3novfVtm1M7qsAL9_1C0ERMT0KA&oe=6657DE96&_nc_sid=0055be
sportsandfitness.inc8	Sports Fitness at LPU (The Saviour)	TRUE	FALSE	https://www.instagram.com/sportsandfitness.inc8	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/434639033_1120577462397113_8162570802909367315_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Gv5A320y3zoQ7kNvgGkH_2G&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBxryrVNZHSKKMsa3525DdDlpW57MOBNiT189SCZ8yZww&oe=6657E6E9&_nc_sid=0055be
arthurmariel_	Arthur Mariel	TRUE	FALSE	https://www.instagram.com/arthurmariel_	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/439605041_3734763536812647_8688063607220153402_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=69COzb64FiQQ7kNvgGDkor2&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD_99nC9mtN38PqHbw7lGxR7TGGr1EciVWZpFlzj1WzDQ&oe=66580A17&_nc_sid=0055be
house.of.tooth	Dr. Kshama Chandan	TRUE	FALSE	https://www.instagram.com/house.of.tooth	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/131996715_2792138277673241_3366583763216665737_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=BzubSbkQwrcQ7kNvgEBtLn2&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCY6OZFOIRlDaYV07b4Jv3RKugVX-nXy-eAuPYhH50kbQ&oe=6657EAEF&_nc_sid=0055be
keertan_fit	SuppleStrength | KeertanShetty	TRUE	TRUE	https://www.instagram.com/keertan_fit	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/431711381_8145545552138786_3841145224789602530_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fvrTTiS2RCoQ7kNvgH0BbLs&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBGPjKaORzqI5VeIQIJqpu-wGabvfMoV2WmfxuPj5-jOg&oe=6657FADA&_nc_sid=0055be
peanutbutterathlete	Murtaza Nasir	TRUE	FALSE	https://www.instagram.com/peanutbutterathlete	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/425495946_253857657657833_2243609570206950932_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=Im6ip1TTLb0Q7kNvgETulME&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBEHSvaxRZttd9QOajapXV9tHoEhddKBfpNXDGJ94AgHQ&oe=6657F7DA&_nc_sid=0055be
wow.pb_	GDSC WoW Punjab	TRUE	FALSE	https://www.instagram.com/wow.pb_	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/327493303_3264990037072270_1548971171216018114_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=MgWmQJpdLCQQ7kNvgEQMP8S&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC2vvF2-o9m8bb1j5iNSXXsIbbVStuTSuvJg7EwO6kr-A&oe=6657F36F&_nc_sid=0055be
balance.soulfull		TRUE	FALSE	https://www.instagram.com/balance.soulfull	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/432001414_733066542290668_8291779622420232771_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=e-r-usUz5aAQ7kNvgEcyUFO&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB7sJdo_i9W_zAVD4hSn35BVCBT95GIxHFYzvmtYWMkhg&oe=6657EFA9&_nc_sid=0055be
thecombatace	Mayank Dhiman	TRUE	FALSE	https://www.instagram.com/thecombatace	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/402806491_2682106488619620_1698653896940227365_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=mF0DuMeVDZoQ7kNvgECCR__&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYACJ9HNC7Hy5cS9S9Pgnsr3ybCh5_A17hKKsgYDAMaAGA&oe=6657DB7F&_nc_sid=0055be
kadyan_4069	Ashish	TRUE	FALSE	https://www.instagram.com/kadyan_4069	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/429641154_288006064306755_6897928573706457391_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=70-dZr1bQGIQ7kNvgE5QLKf&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBvItmppaEnCMUDfgwNWqVawXtANz6H0Z4RyN3LqjBK9g&oe=6657F4A4&_nc_sid=0055be
rajuchandi28	Raju Chandi	TRUE	FALSE	https://www.instagram.com/rajuchandi28	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/405556158_6859442894138567_541173500399466649_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=GqYD2N5JXUUQ7kNvgEVTa-1&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAlRfjpj4TAk127ZmkB7l0_-2it1oSorZvcZ68HxgTITQ&oe=6657FE45&_nc_sid=0055be
albab__khan_	Albab khan	TRUE	FALSE	https://www.instagram.com/albab__khan_	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/433463450_417623634142085_1883892450611433573_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=65-Fnod_tZwQ7kNvgG53OpE&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCY-2DSMuGneHRrYdo-zyeUwLYkWFKLOMy-JzyB_6jHPw&oe=6657DFF3&_nc_sid=0055be
sahilnarang21	Sahil Narang	TRUE	TRUE	https://www.instagram.com/sahilnarang21	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/374736546_235399822826382_20906943158962427_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dv82KbHGG9UQ7kNvgHWcmcb&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDLLcr2Km5EkYHY-u75fQ50rNPsLOuMHpWg3W1k_-jIOA&oe=66580587&_nc_sid=0055be
princeoshan	Gagandeep Singh | Self-Improvement ????	TRUE	TRUE	https://www.instagram.com/princeoshan	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/426056372_332228186474635_322617862537867820_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=itNj5IYzKlkQ7kNvgHIa0yr&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBrQOIR_x7qWuFc6fDNSMQKp-u_8xwSCOy8H7embbBQ7A&oe=6657E3B2&_nc_sid=0055be
theyashanand	YASH ANAND	TRUE	TRUE	https://www.instagram.com/theyashanand	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/403873777_664799642433395_8351102057197908164_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DV4QsjwnS8oQ7kNvgEq-Vek&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC7NnV4xdupPfGTUybVhebntz2A-hhpuTEGA_8M3Psq2g&oe=6657EA02&_nc_sid=0055be
cbum	Chris Bumstead	TRUE	TRUE	https://www.instagram.com/cbum	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/80670854_1008923009473657_5577664218162790400_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=GX28HY5GU6IQ7kNvgGw3ZLg&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDhqhx3oPG1NEMHZh1Tc5lIANO3ldAknd82Eb3AdoqoBg&oe=6657F4BC&_nc_sid=0055be
trainwithrc	Rohit Chauhan - Online Coach	TRUE	TRUE	https://www.instagram.com/trainwithrc	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/345284692_225344673466546_893831538598539288_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=nX-E66gTYxgQ7kNvgFrU3IG&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDBEjaZYaWrXfrvNC6rzDZRKPowPlfu-GmpJ4P0n0giag&oe=6657FCA2&_nc_sid=0055be
deonddddd	Deon	TRUE	FALSE	https://www.instagram.com/deonddddd	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/353449095_160511286912482_8066860323307238134_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=hZbkj7bNJ8QQ7kNvgGAZs8u&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBlCmkC2BSNwDgds1qvDly0ObPQlzNo7pSqbJDlbDOMcw&oe=6657FD05&_nc_sid=0055be
sachka.w	Sachka Wenk	TRUE	FALSE	https://www.instagram.com/sachka.w	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/436277137_1958096644609320_2812763049001436522_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=laBsoXUOekkQ7kNvgGlVmHm&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBndqwZgtUIlWIUPA_NPyKSBvnMz8S8Shjr2c1vLjPgAA&oe=6657DE3D&_nc_sid=0055be
leebit_7105	Anjali	TRUE	FALSE	https://www.instagram.com/leebit_7105	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/401068340_894572925602407_2941843295024807365_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=8uR4-rsgMQYQ7kNvgHDfxYH&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCO1IVyh7OiR_LKdqY4lIzFAVwTDB3p2chDLv3icMemdg&oe=6657D34A&_nc_sid=0055be
______tej	Tejasva Agrhari	TRUE	FALSE	https://www.instagram.com/______tej	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/433091721_970885201320379_5434811067298519264_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=LS4ERdB-jxoQ7kNvgHzXOiu&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDTFu_g2Tk3M650tz94NitxeFk9oq3lhlFXnJ4oD6ki1Q&oe=6657EF67&_nc_sid=0055be
s._.a._.h._.i._.l	SAHIL SINGH	TRUE	FALSE	https://www.instagram.com/s._.a._.h._.i._.l	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/319814755_242121111472267_1607690080899745479_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=UY2zG9IhoGUQ7kNvgFhkMCa&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBM4G4_nhsgG-wr6tuAmnh9yEuAASXW2ywMb1aqRNcdow&oe=6657E6EA&_nc_sid=0055be
sajjaad.khader	Sajjaad Khader	TRUE	TRUE	https://www.instagram.com/sajjaad.khader	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/350147227_248367664447122_613986133887671652_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=1fSRsA8RrPEQ7kNvgHk8vD_&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCPhikLcK9j1UjbM6TX3F1e50rJN1BQBxf2a6WMBLLnNg&oe=6657F8BA&_nc_sid=0055be
sahilgogna_	Sahil Gogna	TRUE	FALSE	https://www.instagram.com/sahilgogna_	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/417777000_1040614610382688_7494820979250294986_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=WUG6cPW54HUQ7kNvgGVjDSU&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYADFjBLvFyVGhnVoaut0jngSZJQ-o8P1M4VvUeDAaD3gA&oe=6657E051&_nc_sid=0055be
sai_the_raider	Sai the raider	TRUE	FALSE	https://www.instagram.com/sai_the_raider	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/160217033_1102743750226687_4181352696940543311_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=MS2hf10EehcQ7kNvgFwYTV9&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYByspQmSOEKjWi9aMH1AAKcK_2QfCQmmfTEiOEyeO6PHQ&oe=6657DED6&_nc_sid=0055be
iamaditya_dev	Aditya Dev	TRUE	FALSE	https://www.instagram.com/iamaditya_dev	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/343320385_972951090400240_5589757233237258565_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=bSa9iQ14YswQ7kNvgF7GZLJ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCLbaFS4wFQKCJokQeeMmtuonfEsFb0TU_Glugp8ykPKw&oe=6657FE24&_nc_sid=0055be
sumir.humblebeast	Sumir Kapoor	TRUE	TRUE	https://www.instagram.com/sumir.humblebeast	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/330933757_204780482220530_488518518215480120_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=VyeQeqj37CwQ7kNvgEDMSo1&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBCgsbkcYm5loq3HMyAsr0PlJYXgs5OE2x1HTwyxmnA5g&oe=6657FBA9&_nc_sid=0055be
mind_muscle_connection_	AVINASH JHA	TRUE	FALSE	https://www.instagram.com/mind_muscle_connection_	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/331008462_592569315702533_7806197972777970508_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4OHWPCbU-KoQ7kNvgGKxW7Q&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAjoOcvWf0U0UZXOfhXaObysEft9MG7chvLAPu81g9mPw&oe=6657E412&_nc_sid=0055be
fabiobecvar	Fabio Becvar	TRUE	TRUE	https://www.instagram.com/fabiobecvar	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/360040147_2029155877431302_7317275582719814129_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=P10TW0Kc4rIQ7kNvgHalTQu&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDzvDcnREn2zuzn-Fd34s7DIj7-GPMbicbqsLqB0yzteA&oe=6657F4F2&_nc_sid=0055be
jacebeatscancer	Jace Yawnick	TRUE	TRUE	https://www.instagram.com/jacebeatscancer	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/425989835_232438083187615_6169440948019482292_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=89IRycQa8sYQ7kNvgF7ouyF&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAF8mnJjeSczNj5o8y9spWOHgLlzzf6wfDsOLMowQG7ag&oe=66580316&_nc_sid=0055be
nad_eem54khan	Nadeem Khan	TRUE	FALSE	https://www.instagram.com/nad_eem54khan	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/441024599_758873569767385_6346391285150103943_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Du1XB5cr4sEQ7kNvgH_sGpP&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA3ZYe6zUt_wYnoxctEzD0cCK7aApT_XOppLF_LSrUbZA&oe=6657F925&_nc_sid=0055be
_karanxx	Karan Gangwani	TRUE	TRUE	https://www.instagram.com/_karanxx	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/428583207_251132898039487_2908463540927759523_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=uYTUPqFRjNkQ7kNvgHMG0Jo&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCYHocNMnoLOtswDvYJ3rdwid8MANccbV7aNdBM2lAvUQ&oe=6657FFC4&_nc_sid=0055be
thejosephabell	Joseph Abell	TRUE	TRUE	https://www.instagram.com/thejosephabell	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/394556380_655024666736477_2358352384677314745_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=Wqokq__F_JMQ7kNvgG-Zpmp&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBBI7NKi7GumVOgpfujsOT1WogN267uH9WfjiTWybXhWA&oe=6657DF28&_nc_sid=0055be
sandeepkarode	Sandeep Karode	TRUE	FALSE	https://www.instagram.com/sandeepkarode	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/430392577_275944412202732_4195791930815163801_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=orW7m5AfnHgQ7kNvgFdKUy1&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCfyC2tHFAue-6NhWTat2TkiV9QPUpCiXuq2V3dhNX76A&oe=6657DD00&_nc_sid=0055be
andry_strong	Andry Prymak	TRUE	TRUE	https://www.instagram.com/andry_strong	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/118250452_356314848731253_8586006986719176411_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=VAhe18_DlSoQ7kNvgHWH0mP&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA5QcDjc4CbmRpge-4YTLSadJYckuc1jaLQAkNcb8zDgw&oe=6657ED34&_nc_sid=0055be
riteshagar	Ritesh Agarwal	TRUE	TRUE	https://www.instagram.com/riteshagar	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/135634910_1583120695206561_9137902025974480375_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3k8uJn99W5MQ7kNvgEaHgUK&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCb2X-SwD1UYuRL-R-qand4DTH3692pTmse_ukTh4rBzg&oe=6657D2D4&_nc_sid=0055be
andrewpolo_	andrew polo	TRUE	FALSE	https://www.instagram.com/andrewpolo_	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/393536794_339686681914808_5612186180755633019_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=tsiz0DroXb4Q7kNvgFrVYw8&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBQw57TQJlmed5jnvTECTDmcMTD8ixm8Y36qqHNvmpOtw&oe=6657DCE2&_nc_sid=0055be
gdsc.elte	Google Developer Student Clubs	TRUE	FALSE	https://www.instagram.com/gdsc.elte	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/273037308_157392866627646_7093229713582030229_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=oWhy8rx_wgIQ7kNvgFGmMfU&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBf4KAUO3bRKb9dsW3jPwPUySc8079Vug-fWEvM3B8U9g&oe=6657FF1C&_nc_sid=0055be
heisme_11	Krishna	TRUE	FALSE	https://www.instagram.com/heisme_11	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/82106337_298829584842506_7457014745795657728_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=MekGZWoPVywQ7kNvgENkKul&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC6t3VOJ--OgabkgECZ-TeG9jII8YRNmjHfuEEXFCy6zw&oe=6657F19F&_nc_sid=0055be
raphkg	Raphael Gomez	TRUE	TRUE	https://www.instagram.com/raphkg	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/430143773_1583685332484656_6977091963225082290_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=p_hGDAxoTmwQ7kNvgGeHOvB&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBlNt3X7GNcecDhVDGhdy5Vi8EOPBPEPi-vzmYOHisDbA&oe=6658001E&_nc_sid=0055be
hugo.calisthenics	Hugo ??	TRUE	FALSE	https://www.instagram.com/hugo.calisthenics	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/445413766_776600350896570_1066002134091368369_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SjbzuENgJMYQ7kNvgF_nrAj&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB94Olz2vFrjkY8v5pGF_LrEo7YbiAGB5O2sZ-A2tYcEQ&oe=6657F871&_nc_sid=0055be
abhinandan.inc	Abhinandan	TRUE	FALSE	https://www.instagram.com/abhinandan.inc	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/445482925_1846163489228339_8548055083441811854_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2yY7KD7dve4Q7kNvgG0V6fv&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYABmhfRInL5bHNW6Ar6gM88zO57MzTIYnG6xz4K7QRgTg&oe=6657E55B&_nc_sid=0055be
michaeleckert_fit	Michael Eckert	TRUE	TRUE	https://www.instagram.com/michaeleckert_fit	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/349031905_1665535523918801_7713678305435795075_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=LqunRKHPIC4Q7kNvgGzsxpX&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA8oLnh_fxP2yaBprratvGF4JvXBqFJf5l6Idb1JpIs0Q&oe=66580A86&_nc_sid=0055be
flexwithdhruvil	Dhruvil Patel	TRUE	FALSE	https://www.instagram.com/flexwithdhruvil	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/405506223_637440528508728_7032280702540133436_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=a63Rl5NzdtcQ7kNvgEFjbF9&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBw2mmbTMP6AIbK1iz9v41B8U5ruwBPeHcXyBt8l9Hjuw&oe=6657EBA3&_nc_sid=0055be
nee_tristan	Tristan	TRUE	FALSE	https://www.instagram.com/nee_tristan	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/373438415_3534044853580828_5774880537099365495_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=2CZYLSl2eFgQ7kNvgGpej7R&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCmaGOW5uOnyUyN0Ahv-lk_nu4hPjmd6hzZEfxKQ07B1Q&oe=6657FD97&_nc_sid=0055be
movieaesthetic6	Rabin Chhetri	TRUE	FALSE	https://www.instagram.com/movieaesthetic6	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/403725350_1101292407909504_5577096391992617585_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=gYczBwn7wSUQ7kNvgGys8Gk&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCMzM-T2ZbnhDFeTWgDnlFkiprmuTz16M9_64USHeLMjQ&oe=6657D2D7&_nc_sid=0055be
calisgains	CalisGains | Home workout | Calisthenics	TRUE	FALSE	https://www.instagram.com/calisgains	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/429570601_2343538322703545_8394102631048810982_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=jiLhymyY_c0Q7kNvgF6_xpo&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAjSHhFZNpKhbHOOfqZhf4h5Webu5gRYo-U9qtJ6N0Ijg&oe=6657F182&_nc_sid=0055be
joeykidney	Joey Kidney	TRUE	TRUE	https://www.instagram.com/joeykidney	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/375448167_890646752397238_1836974145997775807_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=_L0Gm-iGNpQQ7kNvgHXa80m&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC1aClroCmrIVCgJp8gjKqWZGzfbwql8Nfp9fKDDUNq8w&oe=6657D531&_nc_sid=0055be
http.karann	Karanveer Singh	TRUE	TRUE	https://www.instagram.com/http.karann	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/441499374_453359730443495_1100909275298263835_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=GJ9rUj6tsNUQ7kNvgFZeu9d&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBiUdtRYEXT1VnbLlM7Be1Ji7Rw1ShK6GnRPu1zm7Wbxw&oe=6657FAD0&_nc_sid=0055be
